1000000,"33.648311,-84.465924"
1000001,"33.648311,-84.460924"
1000002,"33.648311,-84.390924"
1000003,"33.648311,-84.385924"
1000004,"33.653311,-84.460924"
1000005,"33.653311,-84.455924"
1000006,"33.653311,-84.450924"
1000007,"33.653311,-84.445924"
1000008,"33.653311,-84.440924"
1000009,"33.653311,-84.395924"
1000010,"33.658311,-84.450924"
1000011,"33.658311,-84.415924"
1000012,"33.658311,-84.405924"
1000013,"33.658311,-84.400924"
1000014,"33.658311,-84.395924"
1000015,"33.658311,-84.380924"
1000016,"33.658311,-84.375924"
1000017,"33.658311,-84.370924"
1000018,"33.658311,-84.355924"
1000019,"33.658311,-84.350924"
1000020,"33.663311,-84.465924"
1000021,"33.663311,-84.460924"
1000022,"33.663311,-84.455924"
1000023,"33.663311,-84.450924"
1000024,"33.663311,-84.445924"
1000025,"33.663311,-84.435924"
1000026,"33.663311,-84.430924"
1000027,"33.663311,-84.425924"
1000028,"33.663311,-84.420924"
1000029,"33.663311,-84.415924"
1000030,"33.663311,-84.410924"
1000031,"33.663311,-84.405924"
1000032,"33.663311,-84.395924"
1000033,"33.663311,-84.385924"
1000034,"33.663311,-84.375924"
1000035,"33.663311,-84.355924"
1000036,"33.663311,-84.350924"
1000037,"33.668311,-84.460924"
1000038,"33.668311,-84.455924"
1000039,"33.668311,-84.445924"
1000040,"33.668311,-84.440924"
1000041,"33.668311,-84.435924"
1000042,"33.668311,-84.415924"
1000043,"33.668311,-84.410924"
1000044,"33.668311,-84.405924"
1000045,"33.668311,-84.400924"
1000046,"33.668311,-84.395924"
1000047,"33.668311,-84.390924"
1000048,"33.668311,-84.385924"
1000049,"33.668311,-84.365924"
1000050,"33.673311,-84.460924"
1000051,"33.673311,-84.455924"
1000052,"33.673311,-84.450924"
1000053,"33.673311,-84.445924"
1000054,"33.673311,-84.440924"
1000055,"33.673311,-84.435924"
1000056,"33.673311,-84.430924"
1000057,"33.673311,-84.425924"
1000058,"33.673311,-84.420924"
1000059,"33.673311,-84.410924"
1000060,"33.673311,-84.405924"
1000061,"33.673311,-84.400924"
1000062,"33.673311,-84.395924"
1000063,"33.673311,-84.380924"
1000064,"33.678311,-84.465924"
1000065,"33.678311,-84.455924"
1000066,"33.678311,-84.450924"
1000067,"33.678311,-84.445924"
1000068,"33.678311,-84.440924"
1000069,"33.678311,-84.435924"
1000070,"33.678311,-84.430924"
1000071,"33.678311,-84.420924"
1000072,"33.678311,-84.415924"
1000073,"33.678311,-84.400924"
1000074,"33.678311,-84.395924"
1000075,"33.678311,-84.390924"
1000076,"33.678311,-84.380924"
1000077,"33.683311,-84.465924"
1000078,"33.683311,-84.460924"
1000079,"33.683311,-84.455924"
1000080,"33.683311,-84.450924"
1000081,"33.683311,-84.445924"
1000082,"33.683311,-84.440924"
1000083,"33.683311,-84.430924"
1000084,"33.683311,-84.425924"
1000085,"33.683311,-84.410924"
1000086,"33.683311,-84.405924"
1000087,"33.683311,-84.400924"
1000088,"33.683311,-84.385924"
1000089,"33.683311,-84.355924"
1000090,"33.683311,-84.350924"
1000091,"33.688311,-84.455924"
1000092,"33.688311,-84.450924"
1000093,"33.688311,-84.440924"
1000094,"33.688311,-84.435924"
1000095,"33.688311,-84.425924"
1000096,"33.688311,-84.420924"
1000097,"33.688311,-84.415924"
1000098,"33.688311,-84.410924"
1000099,"33.688311,-84.405924"
1000100,"33.688311,-84.400924"
1000101,"33.688311,-84.390924"
1000102,"33.688311,-84.385924"
1000103,"33.688311,-84.380924"
1000104,"33.688311,-84.365924"
1000105,"33.688311,-84.360924"
1000106,"33.688311,-84.355924"
1000107,"33.693311,-84.465924"
1000108,"33.693311,-84.460924"
1000109,"33.693311,-84.455924"
1000110,"33.693311,-84.450924"
1000111,"33.693311,-84.440924"
1000112,"33.693311,-84.435924"
1000113,"33.693311,-84.415924"
1000114,"33.693311,-84.410924"
1000115,"33.693311,-84.400924"
1000116,"33.693311,-84.395924"
1000117,"33.693311,-84.390924"
