3000301,"33.207042,-111.639886"
3000302,"33.207042,-111.637886"
3000303,"33.207042,-111.635886"
3000304,"33.207042,-111.633886"
3000305,"33.207042,-111.631886"
3000306,"33.207042,-111.629886"
3000307,"33.207042,-111.627886"
3000308,"33.207042,-111.625886"
3000309,"33.207042,-111.623886"
3000310,"33.207042,-111.621886"
3000311,"33.207042,-111.619886"
3000312,"33.207042,-111.617886"
3000313,"33.207042,-111.615886"
3000314,"33.207042,-111.613886"
3000315,"33.207042,-111.611886"
3000316,"33.207042,-111.609886"
3000317,"33.207042,-111.607886"
3000318,"33.207042,-111.605886"
3000319,"33.207042,-111.603886"
3000320,"33.207042,-111.601886"
3000321,"33.207042,-111.599886"
3000322,"33.207042,-111.597886"
3000323,"33.207042,-111.595886"
3000324,"33.207042,-111.593886"
3000325,"33.207042,-111.591886"
3000326,"33.207042,-111.589886"
3000327,"33.207042,-111.587886"
3000328,"33.207042,-111.585886"
3000329,"33.209042,-112.459886"
3000330,"33.209042,-112.457886"
3000331,"33.209042,-112.455886"
3000332,"33.209042,-112.453886"
3000333,"33.209042,-112.451886"
3000334,"33.209042,-112.449886"
3000335,"33.209042,-112.447886"
3000336,"33.209042,-112.445886"
3000337,"33.209042,-112.443886"
3000338,"33.209042,-112.441886"
3000339,"33.209042,-112.439886"
3000340,"33.209042,-112.437886"
3000341,"33.209042,-112.435886"
3000342,"33.209042,-112.433886"
3000343,"33.209042,-112.431886"
3000344,"33.209042,-112.429886"
3000345,"33.209042,-112.427886"
3000346,"33.209042,-112.425886"
3000347,"33.209042,-112.423886"
3000348,"33.209042,-112.421886"
3000349,"33.209042,-112.419886"
3000350,"33.209042,-112.417886"
3000351,"33.209042,-112.415886"
3000352,"33.209042,-112.413886"
3000353,"33.209042,-112.411886"
3000354,"33.209042,-112.409886"
3000355,"33.209042,-112.407886"
3000356,"33.209042,-112.405886"
3000357,"33.209042,-112.403886"
3000358,"33.209042,-112.401886"
3000359,"33.209042,-112.399886"
3000360,"33.209042,-112.397886"
3000361,"33.209042,-112.395886"
3000362,"33.209042,-112.393886"
3000363,"33.209042,-112.391886"
3000364,"33.209042,-112.389886"
3000365,"33.209042,-112.387886"
3000366,"33.209042,-112.385886"
3000367,"33.209042,-112.383886"
3000368,"33.209042,-112.381886"
3000369,"33.209042,-112.379886"
3000370,"33.209042,-112.377886"
3000371,"33.209042,-112.375886"
3000372,"33.209042,-112.373886"
3000373,"33.209042,-112.371886"
3000374,"33.209042,-112.369886"
3000375,"33.209042,-112.367886"
3000376,"33.209042,-112.365886"
3000377,"33.209042,-112.363886"
3000378,"33.209042,-112.361886"
3000379,"33.209042,-112.359886"
3000380,"33.209042,-112.357886"
3000381,"33.209042,-112.355886"
3000382,"33.209042,-112.353886"
3000383,"33.209042,-112.351886"
3000384,"33.209042,-112.349886"
3000385,"33.209042,-112.347886"
3000386,"33.209042,-112.345886"
3000387,"33.209042,-112.343886"
3000388,"33.209042,-112.341886"
3000389,"33.209042,-112.339886"
3000390,"33.209042,-112.337886"
3000391,"33.209042,-112.335886"
3000392,"33.209042,-112.333886"
3000393,"33.209042,-112.331886"
3000394,"33.209042,-112.329886"
3000395,"33.209042,-112.327886"
3000396,"33.209042,-112.325886"
3000397,"33.209042,-112.323886"
3000398,"33.209042,-112.321886"
3000399,"33.209042,-112.319886"
3000400,"33.209042,-112.317886"
3000401,"33.209042,-112.315886"
3000402,"33.209042,-112.313886"
3000403,"33.209042,-112.311886"
3000404,"33.209042,-112.309886"
3000405,"33.209042,-112.307886"
3000406,"33.209042,-112.305886"
3000407,"33.209042,-112.303886"
3000408,"33.209042,-112.301886"
3000409,"33.209042,-112.299886"
3000410,"33.209042,-112.297886"
3000411,"33.209042,-112.295886"
3000412,"33.209042,-112.293886"
3000413,"33.209042,-112.291886"
3000414,"33.209042,-112.289886"
3000415,"33.209042,-112.287886"
3000416,"33.209042,-112.285886"
3000417,"33.209042,-112.283886"
3000418,"33.209042,-112.281886"
3000419,"33.209042,-112.279886"
3000420,"33.209042,-112.277886"
3000421,"33.209042,-112.275886"
3000422,"33.209042,-112.273886"
3000423,"33.209042,-112.271886"
