1000164,"41.774657,-71.417754"
1000165,"41.774657,-71.415754"
1000166,"41.774657,-71.413754"
1000167,"41.774657,-71.411754"
1000168,"41.774657,-71.409754"
1000169,"41.774657,-71.407754"
1000170,"41.774657,-71.405754"
1000171,"41.774657,-71.403754"
1000172,"41.774657,-71.401754"
1000173,"41.774657,-71.399754"
1000174,"41.774657,-71.397754"
1000175,"41.774657,-71.395754"
1000176,"41.774657,-71.393754"
1000177,"41.774657,-71.391754"
1000178,"41.774657,-71.389754"
1000179,"41.774657,-71.387754"
1000180,"41.774657,-71.385754"
1000181,"41.774657,-71.383754"
1000182,"41.774657,-71.381754"
1000183,"41.774657,-71.379754"
1000184,"41.774657,-71.377754"
1000185,"41.774657,-71.375754"
1000186,"41.774657,-71.373754"
1000187,"41.774657,-71.371754"
1000188,"41.774657,-71.369754"
1000189,"41.774657,-71.367754"
1000190,"41.774657,-71.365754"
1000191,"41.774657,-71.363754"
1000192,"41.774657,-71.361754"
1000193,"41.774657,-71.359754"
1000194,"41.774657,-71.357754"
1000195,"41.774657,-71.355754"
1000196,"41.774657,-71.353754"
1000197,"41.774657,-71.351754"
1000198,"41.774657,-71.349754"
1000199,"41.774657,-71.347754"
1000200,"41.774657,-71.345754"
1000201,"41.776657,-71.477754"
1000202,"41.776657,-71.475754"
1000203,"41.776657,-71.473754"
1000204,"41.776657,-71.471754"
1000205,"41.776657,-71.469754"
1000206,"41.776657,-71.467754"
1000207,"41.776657,-71.465754"
1000208,"41.776657,-71.463754"
1000209,"41.776657,-71.461754"
1000210,"41.776657,-71.459754"
1000211,"41.776657,-71.457754"
1000212,"41.776657,-71.455754"
1000213,"41.776657,-71.453754"
1000214,"41.776657,-71.451754"
1000215,"41.776657,-71.449754"
1000216,"41.776657,-71.447754"
1000217,"41.776657,-71.445754"
1000218,"41.776657,-71.443754"
1000219,"41.776657,-71.441754"
1000220,"41.776657,-71.439754"
1000221,"41.776657,-71.437754"
1000222,"41.776657,-71.435754"
1000223,"41.776657,-71.433754"
1000224,"41.776657,-71.431754"
1000225,"41.776657,-71.429754"
1000226,"41.776657,-71.427754"
1000227,"41.776657,-71.425754"
1000228,"41.776657,-71.423754"
1000229,"41.776657,-71.421754"
1000230,"41.776657,-71.419754"
1000231,"41.776657,-71.417754"
