3000000,"33.648311,-84.465924"
3000001,"33.648311,-84.463924"
3000002,"33.648311,-84.461924"
3000003,"33.648311,-84.459924"
3000004,"33.648311,-84.457924"
3000005,"33.648311,-84.451924"
3000006,"33.648311,-84.449924"
3000007,"33.648311,-84.401924"
3000008,"33.648311,-84.399924"
3000009,"33.648311,-84.395924"
3000010,"33.648311,-84.393924"
3000011,"33.648311,-84.391924"
3000012,"33.648311,-84.389924"
3000013,"33.648311,-84.387924"
3000014,"33.648311,-84.385924"
3000015,"33.648311,-84.383924"
3000016,"33.648311,-84.381924"
3000017,"33.648311,-84.379924"
3000018,"33.648311,-84.377924"
3000019,"33.648311,-84.375924"
3000020,"33.648311,-84.373924"
3000021,"33.648311,-84.371924"
3000022,"33.648311,-84.369924"
3000023,"33.648311,-84.367924"
3000024,"33.648311,-84.365924"
3000025,"33.648311,-84.363924"
3000026,"33.648311,-84.361924"
3000027,"33.648311,-84.359924"
3000028,"33.648311,-84.357924"
3000029,"33.648311,-84.355924"
3000030,"33.648311,-84.353924"
3000031,"33.648311,-84.351924"
3000032,"33.650311,-84.465924"
3000033,"33.650311,-84.463924"
3000034,"33.650311,-84.461924"
3000035,"33.650311,-84.459924"
3000036,"33.650311,-84.457924"
3000037,"33.650311,-84.455924"
3000038,"33.650311,-84.453924"
3000039,"33.650311,-84.451924"
3000040,"33.650311,-84.449924"
3000041,"33.650311,-84.447924"
3000042,"33.650311,-84.445924"
3000043,"33.650311,-84.443924"
3000044,"33.650311,-84.403924"
3000045,"33.650311,-84.401924"
3000046,"33.650311,-84.399924"
3000047,"33.650311,-84.397924"
3000048,"33.650311,-84.395924"
3000049,"33.650311,-84.393924"
3000050,"33.650311,-84.391924"
3000051,"33.650311,-84.389924"
3000052,"33.650311,-84.387924"
3000053,"33.650311,-84.385924"
3000054,"33.650311,-84.383924"
3000055,"33.650311,-84.381924"
3000056,"33.650311,-84.379924"
3000057,"33.650311,-84.377924"
3000058,"33.650311,-84.375924"
3000059,"33.650311,-84.373924"
3000060,"33.650311,-84.371924"
3000061,"33.650311,-84.369924"
3000062,"33.650311,-84.367924"
3000063,"33.650311,-84.365924"
3000064,"33.650311,-84.363924"
3000065,"33.650311,-84.361924"
